Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Sum
 01/30  05:00:00,938.1306795,94.71476999,479.355848,0,100.1506573,148.9693994,494.4841985,471.4250549,5.664669961,17.39447363,2750.289751
 01/30  06:00:00,933.9224011,94.71476999,474.1582717,0,100.1506573,149.8943994,885.992059,854.4372031,14.1616749,17.39318101,3524.824618
 01/30  07:00:00,1168.830928,94.95535448,483.9073737,0,176.4710373,302.6124365,595.0465134,558.0164467,28.3233498,8.706716906,3416.870157
 01/30  08:00:00,1280.930033,95.25081845,483.9603388,0,243.2593065,310.1097119,560.2656521,491.4724012,42.48502471,26.3082262,3534.041513
 01/30  09:00:00,1329.515795,95.66886298,488.7963689,0,243.2593065,310.1097119,530.0932794,447.0118187,56.64669961,26.43476109,3527.536604
 01/30  10:00:00,1346.545329,96.24562308,466.0245435,0,243.2593065,302.6124365,486.5755075,417.558382,42.48502471,26.53210077,3427.838254
 01/30  11:00:00,1321.51861,96.79121644,428.704059,0,243.2593065,310.1097119,493.4392693,387.0640664,70.80837451,35.56682844,3387.261442
 01/30  12:00:00,1315.965377,97.28656285,420.4700744,0,243.2593065,310.1097119,482.7231043,367.3865592,70.80837451,44.52817058,3352.537241
 01/30  13:00:00,1269.027387,97.89795968,414.1183903,0,243.2593065,310.1097119,450.6694308,353.2803647,70.80837451,26.58069156,3235.751617
 01/30  14:00:00,1298.36482,98.58359891,409.3415018,0,243.2593065,302.6124365,439.7790665,338.6098254,56.64669961,44.52254149,3231.719796
 01/30  15:00:00,1298.243447,99.1732839,408.6762703,0,243.2593065,302.6124365,399.1094456,321.0710167,42.48502471,35.55340415,3150.183635
 01/30  16:00:00,1311.67243,99.98228412,422.2443053,0,243.2593065,302.6124365,407.3120013,315.1746992,56.64669961,35.49060246,3194.394765
 01/30  17:00:00,1317.775821,100.6099901,421.0943398,0,243.2593065,310.1097119,431.1895771,319.7276542,84.97004941,26.49187349,3255.228323
 01/30  18:00:00,1341.604354,100.7471595,434.2472467,0,243.2593065,310.1097119,443.0758877,340.6090912,84.97004941,17.49674708,3316.119554
 01/30  19:00:00,1091.916033,94.71476999,453.5119648,0,166.9389264,199.1109338,440.4789418,338.0670878,84.97004941,17.44180459,2887.150512
 01/30  20:00:00,1085.466353,94.71476999,453.861203,0,166.9389264,191.6136585,421.931902,347.8460429,56.64669961,17.43915953,2836.458715
 01/30  21:00:00,956.0441247,94.71476999,458.7653324,0,100.1506573,124.5586935,467.5915342,393.5064621,56.64669961,17.43837243,2669.416646
 01/30  22:00:00,927.2218548,94.71476999,470.4029477,0,100.1506573,124.5586935,463.0655215,403.182153,42.48502471,17.39834374,2643.179966
 01/30  23:00:00,883.369049,94.71476999,496.1478579,0,46.09303362,124.5586935,463.4714209,426.4413123,28.3233498,8.706758787,2571.826246
 01/30  24:00:00,893.435809,94.71476999,506.308391,0,46.09303362,124.5586935,466.434322,434.8787251,14.1616749,17.39392201,2597.979341
 01/31  01:00:00,879.8828028,94.71476999,506.8900104,0,46.09303362,113.3127805,456.3174175,441.9456335,5.664669961,8.707114102,2553.528232
 01/31  02:00:00,870.8849701,94.71476999,500.7889371,0,46.09303362,113.3127805,470.8777137,447.8184452,5.664669961,17.39459851,2567.549919
 01/31  03:00:00,826.3784029,94.71476999,458.1893737,0,46.09303362,113.3127805,468.0050051,453.6328832,5.664669961,8.707451903,2474.698371
 01/31  04:00:00,818.1118493,94.71476999,450.3500136,0,46.09303362,113.3127805,481.6005756,458.5433034,5.664669961,17.39260224,2485.783598
 01/31  05:00:00,906.113703,94.71476999,444.525642,0,100.1506573,148.9693994,455.6915908,441.3191195,5.664669961,8.707801359,2605.857353
 01/31  06:00:00,908.0028768,94.87727955,442.1096236,0,100.1506573,149.8943994,707.2414745,675.684373,14.1616749,17.39542656,3109.517786
 01/31  07:00:00,1162.993977,96.10656751,466.9818964,0,176.4710373,302.6124365,514.5140527,477.4825435,28.3233498,8.708159428,3234.19402
 01/31  08:00:00,1287.673378,97.28293913,473.8801501,0,243.2593065,310.1097119,499.9413486,431.1484515,42.48502471,26.30787242,3412.088183
 01/31  09:00:00,1327.194201,97.97957015,483.6856064,0,243.2593065,310.1097119,493.0911342,410.0109224,56.64669961,26.43351227,3448.410665
 01/31  10:00:00,1364.912463,98.80860595,483.277199,0,243.2593065,302.6124365,451.3763652,382.3675064,42.48502471,26.5238341,3395.622741
 01/31  11:00:00,1359.958466,99.33877088,468.4361628,0,243.2593065,310.1097119,476.951586,361.6919587,70.80837451,44.4512528,3435.00559
 01/31  12:00:00,1351.771132,100.0417,458.1162712,0,243.2593065,310.1097119,454.434622,348.0133105,70.80837451,35.61293695,3372.167366
 01/31  13:00:00,1278.02536,100.9518327,422.361201,0,243.2593065,310.1097119,437.3372413,331.0895101,70.80837451,35.43935676,3229.381894
 01/31  14:00:00,1292.912896,101.9954784,400.7913263,0,243.2593065,302.6124365,404.3938285,312.1299984,56.64669961,35.61713041,3150.359101
 01/31  15:00:00,1286.954824,102.8450608,394.8337096,0,243.2593065,302.6124365,373.9435281,295.8983661,42.48502471,35.5601373,3078.392394
 01/31  16:00:00,1294.087637,103.5429328,400.7914031,0,243.2593065,302.6124365,392.2861381,300.142724,56.64669961,35.49671449,3128.865993
 01/31  17:00:00,1322.863576,103.8542507,423.2676404,0,243.2593065,310.1097119,425.0770736,313.6167357,84.97004941,26.49028841,3253.508632
 01/31  18:00:00,1356.129959,103.8239664,446.9874932,0,243.2593065,310.1097119,444.3939299,333.1909326,84.97004941,26.23294793,3349.098297
 01/31  19:00:00,1118.44699,94.71476999,482.4047512,0,166.9389264,199.1109338,435.7907193,342.0919786,84.97004941,8.728691308,2933.197811
 01/31  20:00:00,1118.465744,94.71476999,490.6229114,0,166.9389264,191.6136585,427.009051,352.9202645,56.64669961,17.44208689,2916.374112
 01/31  21:00:00,983.3131239,94.71476999,489.3227894,0,100.1506573,124.5586935,468.3995364,394.3129265,56.64669961,17.43991031,2728.859107
 01/31  22:00:00,949.268697,94.71476999,495.0658062,0,100.1506573,124.5586935,463.2053,403.3217696,42.48502471,17.39850568,2690.169224
 01/31  23:00:00,890.6034277,94.71476999,504.2252895,0,46.09303362,124.5586935,460.7640408,423.7324339,28.3233498,8.708257032,2581.723296
 01/31  24:00:00,894.3240206,94.71476999,507.779734,0,46.09303362,124.5586935,462.0635113,430.5077437,14.1616749,17.39409275,2591.597274
 02/01  01:00:00,876.7304219,94.71476999,504.4752363,0,46.09303362,113.3127805,451.8964785,437.5258763,5.664669961,8.705932203,2539.119199
 02/01  02:00:00,871.1757569,94.71476999,500.3206022,0,46.09303362,113.3127805,466.0254725,442.966015,5.664669961,17.39478753,2557.667888
 02/01  03:00:00,868.6163785,94.71476999,498.1235872,0,46.09303362,113.3127805,460.9140577,446.5431539,5.664669961,8.706233835,2542.688665
 02/01  04:00:00,866.9219086,94.71476999,496.8656295,0,46.09303362,113.3127805,473.4953241,450.4351721,5.664669961,17.39548206,2564.89877
 02/01  05:00:00,954.4788222,94.71476999,494.7542483,0,100.1506573,148.9693994,448.6898718,434.3186578,5.664669961,8.70654397,2690.447641
 02/01  06:00:00,949.6324505,95.10649912,489.1322705,0,100.1506573,149.8943994,667.9668533,636.4124845,14.1616749,17.39269398,3119.849984
 02/01  07:00:00,1173.198906,97.18557911,485.907099,0,176.4710373,302.6124365,501.7697637,464.7395305,28.3233498,8.706883452,3238.914585
 02/01  08:00:00,1289.493945,99.03683245,487.6835312,0,243.2593065,310.1097119,481.5830421,412.7857646,42.48502471,26.3122528,3392.749411
 02/01  09:00:00,1340.894972,99.90977975,494.4079947,0,243.2593065,310.1097119,460.505761,377.4265594,56.64669961,26.43250198,3409.593287
 02/01  10:00:00,1353.171428,100.6162629,468.6747832,0,243.2593065,302.6124365,432.0106115,354.1636677,42.48502471,35.36191911,3332.35544
 02/01  11:00:00,1345.706488,101.2287117,451.05644,0,243.2593065,310.1097119,444.2443366,337.8870426,70.80837451,35.54891947,3339.849331
 02/01  12:00:00,1336.055737,101.9275132,438.5039898,0,243.2593065,310.1097119,435.0432264,328.6148493,70.80837451,35.62000259,3299.942711
 02/01  13:00:00,1290.964568,102.7261431,433.7582365,0,243.2593065,310.1097119,427.0258963,320.772205,70.80837451,35.44531673,3234.869758
 02/01  14:00:00,1320.974389,103.7906741,428.8982418,0,243.2593065,302.6124365,401.2291037,308.9584462,56.64669961,35.62395785,3201.993255
 02/01  15:00:00,1328.679511,104.4683607,436.4903397,0,243.2593065,302.6124365,379.5783809,301.5264934,42.48502471,35.56686281,3174.666716
 02/01  16:00:00,1333.140756,105.336724,440.5814749,0,243.2593065,302.6124365,390.7703947,298.6208976,56.64669961,35.50279753,3206.471488
 02/01  17:00:00,1347.095536,105.7542326,448.1293649,0,243.2593065,310.1097119,425.0054729,304.7188045,84.97004941,35.31661893,3304.359098
 02/01  18:00:00,1378.320413,105.3529582,469.8649956,0,243.2593065,310.1097119,427.986152,325.5197741,84.97004941,17.49632846,3362.879689
 02/01  19:00:00,1126.165562,94.71476999,491.2876762,0,166.9389264,199.1109338,439.156715,336.7470909,84.97004941,17.43957466,2956.531298
 02/01  20:00:00,1117.40255,94.71476999,489.0716198,0,166.9389264,191.6136585,420.1972574,346.1132199,56.64669961,17.43733792,2900.136039
 02/01  21:00:00,994.3871176,94.71476999,500.7015377,0,100.1506573,124.5586935,456.3716029,390.9938937,56.64669961,8.731009581,2727.255982
 02/01  22:00:00,959.9276436,94.71476999,506.2923131,0,100.1506573,124.5586935,460.3230293,400.439465,42.48502471,17.39853963,2706.290136
 02/01  23:00:00,885.7375071,94.71476999,499.2386736,0,46.09303362,124.5586935,455.6604673,418.6301993,28.3233498,8.706918166,2561.663612
 02/01  24:00:00,892.9007085,94.71476999,506.9024087,0,46.09303362,124.5586935,460.1104925,428.5545853,14.1616749,17.39423232,2585.390599
 02/02  01:00:00,875.7709658,94.71476999,503.5792097,0,46.09303362,113.3127805,450.7159084,435.3378695,5.664669961,9.713368948,2534.902576
 02/02  02:00:00,872.6516386,94.71476999,501.1910277,0,46.09303362,113.3127805,461.4696382,439.4172087,5.664669961,16.38775962,2550.902527
 02/02  03:00:00,868.9861921,94.71476999,498.6768987,0,46.09303362,113.3127805,467.246192,444.1879443,5.664669961,17.39357775,2556.276059
 02/02  04:00:00,865.2308782,94.71476999,495.7815166,0,46.09303362,113.3127805,463.084273,448.7126769,5.664669961,8.706926113,2541.301525
 02/02  05:00:00,949.1968662,94.71476999,490.3999422,0,100.1506573,148.9693994,456.4950736,433.436162,5.664669961,17.39424172,2696.421782
 02/02  06:00:00,948.2699966,95.3086688,488.0447709,0,100.1506573,149.8943994,646.3361136,623.4671609,14.1616749,8.707277802,3074.34072
 02/02  07:00:00,1173.297767,97.82307194,485.6174408,0,176.4710373,302.6124365,505.0521038,459.3349378,28.3233498,17.39381627,3245.925961
 02/02  08:00:00,1287.863781,99.50022752,486.1591798,0,243.2593065,310.1097119,478.1529629,418.1224489,42.48502471,17.54548924,3383.198132
 02/02  09:00:00,1335.790702,100.2703243,490.734916,0,243.2593065,310.1097119,472.9580991,389.8800195,56.64669961,26.43138002,3426.081159
 02/02  10:00:00,1375.548515,100.9072905,493.9920704,0,243.2593065,302.6124365,447.6542374,369.8019192,42.48502471,35.36729356,3411.628093
 02/02  11:00:00,1351.928734,101.5321666,458.0094791,0,243.2593065,310.1097119,451.3311472,344.9679029,70.80837451,35.55486985,3367.501692
 02/02  12:00:00,1328.5673,102.2434965,430.0042985,0,243.2593065,310.1097119,435.1744875,328.7392237,70.80837451,35.62688929,3284.533088
 02/02  13:00:00,1290.563473,103.0451496,432.9147389,0,243.2593065,310.1097119,426.7752966,320.5158765,70.80837451,35.45104557,3233.442973
 02/02  14:00:00,1322.71453,104.00537,430.5719633,0,243.2593065,302.6124365,405.3055108,313.0282924,56.64669961,35.63051875,3213.774628
 02/02  15:00:00,1319.804648,105.0334016,426.2668852,0,243.2593065,302.6124365,391.7433039,304.8031365,42.48502471,44.45514271,3180.463285
 02/02  16:00:00,1324.895448,105.7130647,431.1722791,0,243.2593065,302.6124365,388.7133187,305.4434386,56.64669961,26.62318046,3185.079172
 02/02  17:00:00,1340.257058,105.8093215,440.5753524,0,243.2593065,310.1097119,439.0142034,318.7229368,84.97004941,35.32121716,3318.039157
 02/02  18:00:00,1359.763006,105.8031208,449.2005173,0,243.2593065,310.1097119,433.6866129,331.2186295,84.97004941,17.49793397,3335.508888
 02/02  19:00:00,1108.768394,94.71476999,472.1258421,0,166.9389264,199.1109338,441.062773,338.6505143,84.97004941,17.44220922,2923.784412
 02/02  20:00:00,1106.386181,94.71476999,476.8218887,0,166.9389264,191.6136585,421.1499141,347.0632239,56.64669961,17.43999057,2878.775253
 02/02  21:00:00,971.8781934,94.71476999,476.1992046,0,100.1506573,124.5586935,463.6789735,389.5944306,56.64669961,17.43784327,2694.859466
 02/02  22:00:00,932.3247914,94.71476999,476.142577,0,100.1506573,124.5586935,449.1484309,397.9535302,42.48502471,8.709875999,2626.188351
 02/02  23:00:00,873.6596499,94.71476999,485.8134672,0,46.09303362,124.5586935,463.8852195,418.1702368,28.3233498,17.39163292,2552.610053
 02/02  24:00:00,884.1035963,94.71476999,496.2215911,0,46.09303362,124.5586935,449.6645866,426.7952479,14.1616749,8.707663799,2545.020858
 02/03  01:00:00,881.7273009,94.71476999,508.153504,0,46.09303362,113.3127805,458.9544035,435.8952726,5.664669961,17.39446094,2561.910196
 02/03  02:00:00,873.1377785,94.71476999,502.3764787,0,46.09303362,113.3127805,457.1576907,442.7850061,5.664669961,8.708014718,2543.950223
 02/03  03:00:00,868.1730195,94.71476999,497.8883392,0,46.09303362,113.3127805,468.9416623,445.8833464,5.664669961,17.39364592,2558.065267
 02/03  04:00:00,865.5671839,94.71476999,495.9460453,0,46.09303362,113.3127805,464.4829127,450.1132028,5.664669961,8.705039964,2544.599639
 02/03  05:00:00,953.168059,94.71476999,491.6655598,0,100.1506573,148.9693994,457.9840267,434.9250512,5.664669961,17.39430556,2704.636499
 02/03  06:00:00,929.4600868,95.3581984,467.2943718,0,100.1506573,149.8943994,643.8050985,620.937392,14.1616749,8.706031596,3029.767911
 02/03  07:00:00,1164.821855,98.00792115,476.0402834,0,176.4710373,302.6124365,505.5593241,459.8417006,28.3233498,17.39427363,3229.072182
 02/03  08:00:00,1283.520322,99.82173275,480.5899138,0,243.2593065,310.1097119,471.7080736,411.6749015,42.48502471,17.54814735,3360.717134
 02/03  09:00:00,1332.894003,100.6408298,484.9531116,0,243.2593065,310.1097119,466.9683813,377.712361,56.64669961,32.60932068,3405.793725
 02/03  10:00:00,1340.880418,101.3313845,456.267344,0,243.2593065,302.6124365,425.7852582,354.1287406,42.48502471,29.17149293,3295.921406
 02/03  11:00:00,1327.060981,101.9975252,428.3987073,0,243.2593065,310.1097119,439.7553412,333.3863283,70.80837451,35.56063833,3290.336914
 02/03  12:00:00,1320.066482,102.886405,414.3606818,0,243.2593065,310.1097119,426.0896142,317.8062583,70.80837451,37.47498133,3242.861816
 02/03  13:00:00,1272.300153,104.0020033,415.0866247,0,243.2593065,310.1097119,414.2523133,309.8210601,70.80837451,33.62287869,3173.262426
 02/03  14:00:00,1296.734884,105.0350592,402.0909883,0,243.2593065,302.6124365,402.8618984,301.6817769,56.64669961,44.53342195,3155.456471
 02/03  15:00:00,1315.939244,105.9009596,421.5447696,0,243.2593065,302.6124365,376.532149,298.5000026,42.48502471,35.54712175,3142.321014
 02/03  16:00:00,1323.147118,106.8049206,429.3128947,0,243.2593065,302.6124365,390.3272976,298.1960017,56.64669961,35.48459621,3185.791271
 02/03  17:00:00,1336.562162,106.8707176,436.3957116,0,243.2593065,310.1097119,422.3478277,310.8829671,84.97004941,26.49481116,3277.893265
 02/03  18:00:00,1379.499437,106.7977455,470.0212325,0,243.2593065,310.1097119,430.4649648,328.000828,84.97004941,17.49408742,3370.617363
 02/03  19:00:00,1127.60232,94.71476999,493.586593,0,166.9389264,199.1109338,439.6130125,337.2037803,84.97004941,17.43918278,2961.179569
 02/03  20:00:00,1118.56323,94.71476999,492.1701306,0,166.9389264,191.6136585,419.0467117,344.9604406,56.64669961,17.43957148,2902.094139
 02/03  21:00:00,983.7822544,94.71476999,491.2350972,0,100.1506573,124.5586935,460.7797686,386.6926287,56.64669961,17.44044029,2716.00101
 02/03  22:00:00,943.4158196,94.71476999,490.3892389,0,100.1506573,124.5586935,447.0414712,395.8478943,42.48502471,8.7085522,2647.312122
 02/03  23:00:00,871.7282517,94.71476999,485.8617954,0,46.09303362,124.5586935,459.5724933,413.8541157,28.3233498,17.39502781,2542.101531
 02/03  24:00:00,875.025572,94.71476999,487.2139639,0,46.09303362,124.5586935,443.6290066,420.7609905,14.1616749,8.706341164,2514.864046
 02/04  01:00:00,867.6203484,94.71476999,490.865009,0,46.09303362,113.3127805,447.8581072,424.8003381,5.664669961,17.39309919,2508.322156
 02/04  02:00:00,872.3909921,94.71476999,490.644663,0,46.09303362,113.3127805,443.3947435,429.0234267,5.664669961,8.706646835,2503.945726
 02/04  03:00:00,869.1610372,94.71476999,483.7929295,0,46.09303362,113.3127805,454.624087,431.5657116,5.664669961,17.39370535,2516.322725
 02/04  04:00:00,875.2729211,94.71476999,490.0191209,0,46.09303362,113.3127805,450.4082113,436.0365477,5.664669961,8.706993708,2520.229049
 02/04  05:00:00,883.6605104,94.71476999,487.9078613,0,55.62514452,113.3127805,450.5836237,427.5245821,5.664669961,17.39437166,2536.388314
 02/04  06:00:00,883.4550447,94.71476999,488.6706042,0,55.62514452,113.3127805,459.636494,428.1517717,14.1616749,17.32304746,2555.051332
 02/04  07:00:00,950.6541647,94.71476999,487.0379727,0,65.15725541,176.8892702,405.7624366,368.6624524,28.3233498,8.776634393,2585.978306
 02/04  08:00:00,1058.775256,95.07402915,482.4115206,0,109.6827682,220.9681645,595.6369975,535.7582416,42.48502471,17.39373126,3158.185734
 02/04  09:00:00,1054.389538,95.1369628,463.6196484,0,109.6827682,220.9681645,535.9377748,461.8166324,56.64669961,17.47444273,3015.672631
 02/04  10:00:00,1144.655161,96.43637072,446.1451671,0,131.9455246,266.9558176,482.7902544,422.7528089,42.48502471,17.55242074,3051.718549
 02/04  11:00:00,1137.987035,96.60300685,434.8853173,0,131.9455246,274.4530929,500.1535248,402.9165519,70.80837451,26.42859838,3076.181026
 02/04  12:00:00,1128.998081,96.7689106,422.5727244,0,131.9455246,274.4530929,481.3575929,384.1189196,70.80837451,26.43029882,3017.453519
 02/04  13:00:00,1094.639803,97.08935593,417.5132271,0,131.9455246,274.4530929,461.5830878,358.8948282,70.80837451,31.87988511,2938.80718
 02/04  14:00:00,1093.690303,97.11242441,417.1085483,0,131.9455246,266.9558176,439.2321649,352.8159582,56.64669961,29.76950708,2885.276948
 02/04  15:00:00,1100.341085,97.12317318,416.0921056,0,131.9455246,266.9558176,416.7939042,347.8852747,42.48502471,26.42360487,2846.045515
 02/04  16:00:00,1011.158819,94.71476999,431.881186,0,109.6827682,212.5458892,375.9594607,292.8874791,56.64669961,26.42528201,2611.902354
 02/04  17:00:00,1025.00786,94.71476999,436.8513316,0,109.6827682,220.0431645,416.7548607,305.3584239,84.97004941,26.42638733,2719.809616
 02/04  18:00:00,996.0727563,94.71476999,436.3286569,0,109.6827682,220.0431645,413.9848429,311.4720228,84.97004941,17.5427707,2684.811802
 02/04  19:00:00,968.6801641,94.71476999,438.7647891,0,100.1506573,199.1109338,449.655065,347.2902864,84.97004941,17.39472917,2700.731444
 02/04  20:00:00,964.3950705,94.71476999,436.8764799,0,100.1506573,191.6136585,416.8935658,351.5406559,56.64669961,8.706210331,2621.537768
 02/04  21:00:00,844.3890158,94.71476999,443.2450869,0,55.62514452,124.5586935,468.7979275,394.7556475,56.64669961,17.39558034,2500.128566
 02/04  22:00:00,851.5189509,94.71476999,453.739776,0,55.62514452,124.5586935,454.6577389,403.4662008,42.48502471,8.706513413,2489.472813
 02/04  23:00:00,846.5899786,94.71476999,459.2696893,0,46.09303362,124.5586935,466.3685915,420.6518046,28.3233498,17.39343705,2503.963348
 02/04  24:00:00,852.3059885,94.71476999,464.2735638,0,46.09303362,124.5586935,449.3378953,426.4693664,14.1616749,8.706854029,2480.62184
 02/05  01:00:00,828.0911947,94.71476999,456.8039517,0,34.96165543,113.3127805,452.6276277,429.5687417,5.664669961,17.39421611,2433.139608
 02/05  02:00:00,824.5722167,94.71476999,453.7612133,0,34.96165543,113.3127805,445.8332338,431.4613749,5.664669961,8.707188949,2412.989103
 02/05  03:00:00,826.7172751,94.71476999,462.3276233,0,34.96165543,113.3127805,458.3955374,435.3361187,5.664669961,17.39474867,2448.825179
 02/05  04:00:00,834.0999949,94.71476999,470.0766829,0,34.96165543,113.3127805,462.5645561,439.5064588,5.664669961,17.39342727,2472.294996
 02/05  05:00:00,851.3350595,94.71476999,477.4437117,0,44.49376632,113.3127805,446.5626551,432.1911384,5.664669961,8.706846773,2474.425398
 02/05  06:00:00,849.3874808,94.71476999,474.8527958,0,44.49376632,113.3127805,464.5467262,432.9909673,14.1616749,17.39408395,2505.855046
 02/05  07:00:00,917.3017757,94.71476999,472.2545388,0,54.02587722,176.8892702,408.8717155,371.8411786,28.3233498,8.707187054,2532.929663
 02/05  08:00:00,914.6396387,94.71476999,473.6107441,0,54.02587722,184.3865456,426.3737359,366.4939674,42.48502471,17.39474382,2574.125047
 02/05  09:00:00,993.2329033,94.71476999,472.5741544,0,65.15725541,220.0431645,429.368425,355.258225,56.64669961,17.46350032,2704.459098
 02/05  10:00:00,1001.34991,94.71476999,489.3867709,0,65.15725541,212.5458892,415.1163573,355.0958363,42.48502471,17.5354963,2693.38731
 02/05  11:00:00,1011.183715,94.71476999,492.1246365,0,65.15725541,220.0431645,450.2024647,352.9901038,70.80837451,26.40398647,2783.628471
 02/05  12:00:00,997.7965229,94.71476999,476.5013455,0,65.15725541,220.0431645,446.1345695,348.9226414,70.80837451,26.40355365,2746.482197
 02/05  13:00:00,991.4556718,94.71476999,470.6927951,0,65.15725541,220.0431645,439.9951592,342.783716,70.80837451,26.40306871,2722.053975
 02/05  14:00:00,984.9475056,94.71476999,471.6058957,0,65.15725541,212.5458892,421.8921236,338.8428424,56.64669961,26.40258153,2672.755563
 02/05  15:00:00,985.1925036,94.71476999,471.855539,0,65.15725541,212.5458892,408.9301813,340.043061,42.48502471,26.4020955,2647.32632
 02/05  16:00:00,985.1978249,94.71476999,471.8855724,0,65.15725541,212.5458892,429.5974106,346.5491601,56.64669961,26.40155086,2688.696133
 02/05  17:00:00,959.6357009,94.71476999,471.6458629,0,65.15725541,220.0431645,462.5267966,351.1508726,84.97004941,26.40587464,2736.250347
 02/05  18:00:00,921.2173233,94.71476999,468.1507377,0,54.02587722,184.3865456,467.1172232,364.611581,84.97004941,17.5355928,2656.7297
 02/05  19:00:00,893.480156,94.71476999,466.8815269,0,44.49376632,163.4543149,503.0371522,400.672526,84.97004941,17.39457672,2669.098838
 02/05  20:00:00,882.1606605,94.71476999,461.9897628,0,44.49376632,155.9570395,480.6949501,406.6549727,56.64669961,17.39327779,2600.705899
 02/05  21:00:00,848.462573,94.71476999,459.4726094,0,44.49376632,124.5586935,507.0642126,441.7107431,56.64669961,8.706769876,2585.830837
 02/05  22:00:00,848.4620709,94.71476999,459.8278996,0,44.49376632,124.5586935,507.7675355,447.8885757,42.48502471,17.39393508,2587.592271
 02/05  23:00:00,838.7023816,94.71476999,460.1135095,0,34.96165543,124.5586935,502.072827,465.0423667,28.3233498,8.707110428,2557.196664
 02/05  24:00:00,839.8938513,94.71476999,460.2175543,0,34.96165543,124.5586935,501.9631256,470.4068553,14.1616749,17.39459544,2558.272776
 02/06  01:00:00,838.5048079,94.71476999,460.006192,0,46.09303362,113.3127805,487.0465627,472.6744485,5.664669961,8.707444215,2526.724709
 02/06  02:00:00,838.4477702,94.71476999,459.9540083,0,46.09303362,113.3127805,498.8184257,475.7611774,5.664669961,17.39257834,2550.159214
 02/06  03:00:00,838.4525927,94.71476999,459.9677517,0,46.09303362,113.3127805,492.7803133,478.4078563,5.664669961,8.70778712,2538.101555
 02/06  04:00:00,832.0175107,94.71476999,452.9704561,0,46.09303362,113.3127805,503.7489145,480.6910254,5.664669961,17.3932192,2546.60638
 02/06  05:00:00,919.2414603,94.71476999,449.4544922,0,100.1506573,148.9693994,469.5047534,455.1319463,5.664669961,8.708137172,2651.540286
 02/06  06:00:00,920.7422152,94.71476999,449.4635154,0,100.1506573,149.8943994,852.7963732,821.2390344,14.1616749,17.39566397,3420.558304
 02/06  07:00:00,1136.601735,94.95741163,439.2844557,0,176.4710373,302.6124365,567.795659,530.7664955,28.3233498,8.705813678,3285.518394
 02/06  08:00:00,1243.926516,95.2474952,434.0843618,0,243.2593065,310.1097119,542.8837757,474.0900334,42.48502471,26.30871761,3412.394943
 02/06  09:00:00,1277.033336,95.46032855,425.0131089,0,243.2593065,310.1097119,526.1390919,443.0579999,56.64669961,26.43439241,3403.153976
 02/06  10:00:00,1303.495814,95.92587481,416.9893492,0,243.2593065,302.6124365,485.1861872,416.1767135,42.48502471,26.52444897,3332.655156
 02/06  11:00:00,1309.561567,96.2898919,414.9949193,0,243.2593065,310.1097119,511.8370861,396.5871654,70.80837451,44.44154618,3397.889568
 02/06  12:00:00,1310.617197,96.67635181,414.5664304,0,243.2593065,310.1097119,488.2467187,381.8242394,70.80837451,35.61410471,3351.722435
 02/06  13:00:00,1276.933029,97.15582198,423.056827,0,243.2593065,310.1097119,473.0654551,366.8167243,70.80837451,35.4403563,3296.645607
 02/06  14:00:00,1314.643088,97.41602179,427.703282,0,243.2593065,302.6124365,453.5828683,361.3179271,56.64669961,35.61824154,3292.799871
 02/06  15:00:00,1313.979651,97.77692943,426.6755768,0,243.2593065,302.6124365,437.8445892,359.798354,42.48502471,35.56121052,3259.993079
 02/06  16:00:00,1310.470252,98.41389916,422.2436206,0,243.2593065,302.6124365,445.2046733,353.0603262,56.64669961,35.49764745,3267.408861
 02/06  17:00:00,1324.853947,99.05090947,430.052593,0,243.2593065,310.1097119,465.4107486,353.9498706,84.97004941,26.49082851,3338.147965
 02/06  18:00:00,1339.650265,99.55714362,433.1836459,0,243.2593065,310.1097119,472.3193034,361.11557,84.97004941,26.23368398,3370.39868
 02/06  19:00:00,1082.479403,94.71476999,443.0178385,0,166.9389264,199.1109338,453.2687121,350.8613393,84.97004941,17.4373234,2892.799296
 02/06  20:00:00,1087.363381,94.71476999,455.7093252,0,166.9389264,191.6136585,426.128337,360.7506402,56.64669961,8.730997264,2848.596735
 02/06  21:00:00,952.7739073,94.71476999,455.0765974,0,100.1506573,124.5586935,478.5404266,404.4533539,56.64669961,17.44037315,2684.355479
 02/06  22:00:00,904.4131599,94.71476999,445.4334607,0,100.1506573,124.5586935,468.950911,409.066898,42.48502471,17.39898828,2607.172563
 02/06  23:00:00,834.4041882,94.71476999,442.7715102,0,46.09303362,124.5586935,462.1847773,425.1555905,28.3233498,8.70583693,2466.91175
 02/06  24:00:00,841.9428783,94.71476999,450.0007503,0,46.09303362,124.5586935,463.0019816,431.4457226,14.1616749,17.39458406,2483.314089
 02/07  01:00:00,837.2691695,94.71476999,458.4748918,0,46.09303362,113.3127805,451.0596475,436.6888348,5.664669961,8.706142749,2451.98394
 02/07  02:00:00,839.0903925,94.71476999,460.5579432,0,46.09303362,113.3127805,462.7100843,439.6501603,5.664669961,17.3952541,2479.189088
